NewBasePrice,SellingStoresRatio,S_8qIm,S_Aunz,S_Mm5P,S_OzTP,S_UIpu,S_WeHS,S_qE16,S_sldf,S_xdDe,S_yo2Z,T_YXX
20.58,0.0998,False,False,False,False,False,False,False,False,False,True,False
24.08,0.0685,False,False,True,False,False,False,False,False,False,False,True
16.26,0.2439,False,True,False,False,False,False,False,False,False,False,False
20.21,0.0119,False,True,False,False,False,False,False,False,False,False,True
20.9,0.1724,False,False,False,False,False,False,False,False,True,False,False
22.13,0.0509,False,False,False,False,False,False,False,False,True,False,True
26.21,0.0089,False,False,True,False,False,False,False,False,False,False,True
25.16,0.0208,False,False,False,False,True,False,False,False,False,False,True
16.48,0.123,False,False,True,False,False,False,False,False,False,False,True
20.18,0.1497,False,False,True,False,False,False,False,False,False,False,False
22.83,0.085,False,True,False,False,False,False,False,False,False,False,True
18.08,0.5861999999999999,False,False,False,False,False,False,False,False,False,True,False
16.46,0.0732,False,True,False,False,False,False,False,False,False,False,True
19.73,0.0448,False,False,True,False,False,False,False,False,False,False,True
18.48,0.1278,False,False,False,False,False,False,False,False,False,False,False
20.98,0.5416,False,False,True,False,False,False,False,False,False,False,False
14.23,0.3191,False,False,False,False,False,False,False,True,False,False,False
20.48,0.7846000000000001,False,True,False,False,False,False,False,False,False,False,False
22.08,0.0985,False,False,False,False,False,False,False,False,False,True,False
15.91,0.1124,False,False,False,False,False,False,False,True,False,False,True
15.38,0.5524,False,False,True,False,False,False,False,False,False,False,False
15.11,0.3971,False,False,True,False,False,False,False,False,False,False,False
22.38,0.1634999999999999,False,False,False,False,False,False,False,False,False,False,False
30.51,0.0427,False,False,False,False,False,False,False,False,False,True,True
25.92,0.4324,False,False,True,False,False,False,False,False,False,False,False
17.83,0.0459,False,True,False,False,False,False,False,False,False,False,True
16.73,0.1723,False,False,False,False,False,False,False,False,False,True,False
21.09,0.0207,False,False,False,False,False,False,False,False,False,False,True
24.82,0.0675,False,False,False,False,False,False,False,False,False,True,False
20.87,0.249,False,False,False,True,False,False,False,False,False,False,False
24.64,0.0938,False,False,False,False,False,True,False,False,False,False,False
22.99,0.1697,False,False,False,False,False,False,False,False,True,False,False
18.18,0.599,False,False,True,False,False,False,False,False,False,False,False
12.23,0.0907,False,False,True,False,False,False,False,False,False,False,True
15.68,0.1377,False,False,False,False,False,False,False,False,False,False,False
22.86,0.0527,False,False,True,False,False,False,False,False,False,False,True
20.72,0.1617,False,True,False,False,False,False,False,False,False,False,True
18.18,0.3574,False,False,False,False,False,True,False,False,False,False,False
23.77,0.1534,False,False,False,False,False,False,True,False,False,False,True
15.01,0.7888999999999999,False,True,False,False,False,False,False,False,False,False,False
29.66,0.2879,False,False,False,False,False,True,False,False,False,False,False
22.21,0.0119,False,False,True,False,False,False,False,False,False,False,True
17.38,0.5517,False,False,True,False,False,False,False,False,False,False,False
20.21,0.0947,False,True,False,False,False,False,False,False,False,False,True
15.05,0.1402,False,False,False,False,False,False,False,False,False,True,True
19.65,0.1143,False,False,False,False,False,False,False,False,True,False,True
23.77,0.0369,False,True,False,False,False,False,False,False,False,False,False
17.52,0.1661,False,False,False,False,False,True,False,False,False,False,False
25.92,0.0395,False,False,True,False,False,False,False,False,False,False,True
15.44,0.069,False,True,False,False,False,False,False,False,False,False,True
14.58,0.1505,False,False,True,False,False,False,False,False,False,False,False
17.52,0.4392,False,False,False,False,False,True,False,False,False,False,False
22.18,0.2354,False,False,False,False,False,True,False,False,False,False,False
19.73,0.0657,False,False,True,False,False,False,False,False,False,False,True
20.08,0.0491999999999999,False,False,False,False,True,False,False,False,False,False,True
18.88,0.6790499999999999,False,False,False,False,False,False,False,False,False,True,False
17.46,0.158,False,True,False,False,False,False,False,False,False,False,True
15.01,0.7442,False,True,False,False,False,False,False,False,False,False,False
22.28,0.0509,False,True,False,False,False,False,False,False,False,False,False
22.14,0.0839,False,False,False,False,False,False,False,False,True,False,True
17.36,0.134,False,False,True,False,False,False,False,False,False,False,True
17.95,0.1676,False,True,False,False,False,False,False,False,False,False,False
13.91,0.0442,False,False,False,False,False,False,False,False,False,True,True
17.52,0.1262,False,False,False,False,False,True,False,False,False,False,True
30.51,0.2289,False,False,False,False,False,False,False,False,False,True,False
25.5,0.0368,False,False,False,False,False,False,False,False,False,False,True
19.65,0.0794,False,False,False,False,False,False,False,False,True,False,True
15.05,0.1315,False,False,False,False,False,False,False,False,False,True,True
21.48,0.0897999999999999,False,False,True,False,False,False,False,False,False,False,True
19.96,0.0364,False,False,False,False,False,False,False,False,True,False,True
16.48,0.6053000000000001,False,False,False,False,False,False,False,False,False,True,False
22.86,0.0933,False,False,True,False,False,False,False,False,False,False,False
26.68,0.0858,False,False,False,True,False,False,False,False,False,False,True
19.96,0.0359,False,False,True,False,False,False,False,False,False,False,True
22.98,0.0908,False,False,False,False,False,True,False,False,False,False,True
19.84,0.1147999999999999,False,False,True,False,False,False,False,False,False,False,True
24.08,0.023,False,True,False,False,False,False,False,False,False,False,True
12.23,0.5085999999999999,False,True,False,False,False,False,False,False,False,False,False
25.16,0.577,False,False,False,False,True,False,False,False,False,False,False
18.43,0.2819,False,False,True,False,False,False,False,False,False,False,False
15.16,0.1153,False,True,False,False,False,False,False,False,False,False,True
21.21,0.0616,False,False,True,False,False,False,False,False,False,False,True
15.23,0.5857,False,False,False,False,False,False,False,False,False,True,False
12.8,0.5273,False,False,False,False,False,False,False,True,False,False,False
20.78,0.077,False,False,False,False,False,False,False,False,True,False,True
18.28,0.1111,False,True,False,False,False,False,False,False,False,False,False
17.95,0.0359,False,True,False,False,False,False,False,False,False,False,True
17.73,0.3671,False,False,False,False,False,False,False,False,False,True,False
30.51,0.1095,False,False,False,False,False,False,False,False,False,True,True
23.44,0.1509,False,False,False,False,False,False,False,False,True,False,False
16.38,0.3561999999999999,False,False,False,False,False,False,False,True,False,False,False
18.46,0.0872,False,False,False,False,False,False,False,False,True,False,False
22.83,0.1229,False,False,True,False,False,False,False,False,False,False,True
19.73,0.0843,False,False,True,False,False,False,False,False,False,False,True
20.48,0.3974,False,True,False,False,False,False,False,False,False,False,False
20.94,0.0487,False,True,False,False,False,False,False,False,False,False,True
23.77,0.1431,False,True,False,False,False,False,False,False,False,False,False
12.78,0.4363999999999999,False,False,True,False,False,False,False,False,False,False,False
25.16,0.1016,False,False,False,False,True,False,False,False,False,False,True
25.08,0.1047,False,False,True,False,False,False,False,False,False,False,True
20.38,0.3554,False,False,True,False,False,False,False,False,False,False,False
19.38,0.1989,False,False,True,False,False,False,False,False,False,False,False
19.83,0.0468,False,False,True,False,False,False,False,False,False,False,True
16.91,0.0774,False,True,False,False,False,False,False,False,False,False,True
20.13,0.2457,False,False,False,False,False,False,False,True,False,False,False
19.36,0.086,False,False,False,False,False,False,False,False,False,False,True
15.48,0.5676,False,False,True,False,False,False,False,False,False,False,False
18.91,0.0393,False,False,True,False,False,False,False,False,False,False,True
22.83,0.0398,False,False,True,False,False,False,False,False,False,False,True
22.08,0.4883,False,False,False,False,False,False,False,False,False,True,False
21.73,0.7519,False,False,False,False,False,False,False,False,False,True,False
17.13,0.1617,False,False,False,False,False,False,False,True,False,False,False
20.48,0.2047,False,False,True,False,False,False,False,False,False,False,False
22.99,0.0968,False,False,False,False,False,False,False,False,True,False,True
17.46,0.0586,False,True,False,False,False,False,False,False,False,False,True
17.36,0.1114,False,False,True,False,False,False,False,False,False,False,True
13.91,0.1903,False,True,False,False,False,False,False,False,False,False,True
19.84,0.3409,False,False,True,False,False,False,False,False,False,False,False
25.68,0.0698,False,False,False,True,False,False,False,False,False,False,True
17.28,0.4814,False,False,True,False,False,False,False,False,False,False,False
20.48,0.0745,False,True,False,False,False,False,False,False,False,False,True
19.01,0.6348,False,True,False,False,False,False,False,False,False,False,False
25.23,0.2027,False,False,False,False,False,False,False,False,True,False,False
19.65,0.0608999999999999,False,False,False,False,False,False,False,False,True,False,True
19.28,0.4057,False,False,True,False,False,False,False,False,False,False,False
15.37,0.0239,False,False,False,False,False,False,False,False,False,False,True
15.01,0.6327999999999999,False,True,False,False,False,False,False,False,False,False,False
23.28,0.1477,False,True,False,False,False,False,False,False,False,False,False
